neighbourhood,price
East Honolulu,500
East Honolulu,128
East Honolulu,110
East Honolulu,894
East Honolulu,260
East Honolulu,130
East Honolulu,160
East Honolulu,2429
East Honolulu,135
East Honolulu,55
East Honolulu,59
East Honolulu,100
East Honolulu,885
East Honolulu,200
East Honolulu,430
East Honolulu,5000
East Honolulu,607
East Honolulu,160
East Honolulu,120
East Honolulu,457
East Honolulu,160
East Honolulu,125
East Honolulu,250
East Honolulu,79
East Honolulu,950
East Honolulu,89
East Honolulu,99
East Honolulu,175
East Honolulu,71
East Honolulu,54
East Honolulu,1400
East Honolulu,75
East Honolulu,2600
East Honolulu,125
East Honolulu,75
East Honolulu,450
East Honolulu,375
East Honolulu,350
East Honolulu,390
East Honolulu,215
East Honolulu,793
East Honolulu,750
East Honolulu,111
East Honolulu,298
East Honolulu,129
East Honolulu,1000
East Honolulu,3750
East Honolulu,175
East Honolulu,479
East Honolulu,199
South Kohala,124
South Kohala,85
South Kohala,80
South Kohala,250
South Kohala,269
South Kohala,85
South Kohala,99
South Kohala,99
South Kohala,204
South Kohala,750
South Kohala,300
South Kohala,175
South Kohala,279
South Kohala,150
South Kohala,220
South Kohala,315
South Kohala,400
South Kohala,55
South Kohala,195
South Kohala,525
South Kohala,95
South Kohala,430
South Kohala,99
South Kohala,275
South Kohala,111
South Kohala,160
South Kohala,74
South Kohala,134
South Kohala,129
South Kohala,255
South Kohala,139
South Kohala,150
South Kohala,125
South Kohala,99
South Kohala,228
South Kohala,375
South Kohala,321
South Kohala,239
South Kohala,395
South Kohala,261
South Kohala,140
South Kohala,289
South Kohala,275
South Kohala,98
South Kohala,550
South Kohala,300
South Kohala,185
South Kohala,199
South Kohala,165
South Kohala,219
South Kohala,189
South Kohala,155
South Kohala,159
South Kohala,235
South Kohala,180
South Kohala,402
South Kohala,200
South Kohala,200
South Kohala,541
South Kohala,210
South Kohala,495
South Kohala,199
South Kohala,450
South Kohala,250
South Kohala,325
South Kohala,199
South Kohala,440
South Kohala,199
South Kohala,199
South Kohala,245
South Kohala,325
South Kohala,199
South Kohala,199
South Kohala,225
South Kohala,199
South Kohala,199
South Kohala,245
South Kohala,199
South Kohala,199
South Kohala,199
South Kohala,215
South Kohala,500
South Kohala,425
South Kohala,495
South Kohala,650
South Kohala,450
South Kohala,425
South Kohala,450
South Kohala,450
South Kohala,219
South Kohala,339
South Kohala,240
South Kohala,319
South Kohala,123
South Kohala,180
South Kohala,180
South Kohala,178
South Kohala,130
South Kohala,121
South Kohala,319
South Kohala,126
South Kohala,137
South Kohala,210
South Kohala,181
South Kohala,136
South Kohala,319
South Kohala,150
South Kohala,189
South Kohala,129
South Kohala,150
South Kohala,200
South Kohala,140
South Kohala,179
South Kohala,127
South Kohala,140
South Kohala,136
South Kohala,169
South Kohala,129
South Kohala,175
South Kohala,250
South Kohala,182
South Kohala,1665
South Kohala,249
South Kohala,176
South Kohala,366
South Kohala,299
South Kohala,212
South Kohala,259
South Kohala,195
South Kohala,67
South Kohala,690
South Kohala,200
South Kohala,422
South Kohala,358
South Kohala,195
South Kohala,264
South Kohala,216
South Kohala,3395
South Kohala,83
South Kohala,166
South Kohala,209
South Kohala,148
South Kohala,287
South Kohala,125
South Kohala,250
South Kohala,93
South Kohala,180
South Kohala,230
South Kohala,410
South Kohala,225
South Kohala,179
South Kohala,199
South Kohala,83
South Kohala,244
South Kohala,230
South Kohala,150
South Kohala,300
South Kohala,130
South Kohala,405
South Kohala,528
South Kohala,90
South Kohala,800
South Kohala,228
South Kohala,3500
South Kohala,200
South Kohala,196
South Kohala,325
South Kohala,275
South Kohala,259
South Kohala,280
South Kohala,75
South Kohala,236
South Kohala,3715
South Kohala,179
South Kohala,169
South Kohala,255
South Kohala,97
South Kohala,1030
South Kohala,300
South Kohala,300
South Kohala,175
South Kohala,199
South Kohala,289
South Kohala,229
South Kohala,175
South Kohala,359
South Kohala,500
South Kohala,189
South Kohala,359
South Kohala,189
South Kohala,399
South Kohala,189
South Kohala,149
South Kohala,425
South Kohala,249
South Kohala,359
South Kohala,229
South Kohala,189
South Kohala,179
South Kohala,199
South Kohala,189
South Kohala,190
South Kohala,359
South Kohala,115
South Kohala,144
South Kohala,250
South Kohala,295
South Kohala,319
South Kohala,219
South Kohala,395
South Kohala,395
South Kohala,545
South Kohala,395
South Kohala,109
South Kohala,299
South Kohala,165
South Kohala,295
South Kohala,595
South Kohala,295
South Kohala,395
South Kohala,264
South Kohala,286
South Kohala,300
South Kohala,295
South Kohala,189
South Kohala,229
South Kohala,722
South Kohala,295
South Kohala,130
South Kohala,75
South Kohala,406
South Kohala,150
South Kohala,330
South Kohala,180
South Kohala,192
South Kohala,219
South Kohala,345
South Kohala,375
South Kohala,284
South Kohala,139
South Kohala,295
South Kohala,195
South Kohala,250
South Kohala,319
South Kohala,514
South Kohala,795
South Kohala,275
South Kohala,2100
South Kohala,375
South Kohala,219
South Kohala,210
South Kohala,265
South Kohala,892
South Kohala,495
South Kohala,240
South Kohala,376
South Kohala,356
South Kohala,265
South Kohala,265
South Kohala,203
South Kohala,203
South Kohala,208
South Kohala,208
South Kohala,326
South Kohala,332
South Kohala,236
South Kohala,236
South Kohala,236
South Kohala,106
South Kohala,192
South Kohala,82
South Kohala,1000
South Kohala,365
South Kohala,203
South Kohala,495
South Kohala,250
South Kohala,99
South Kohala,80
South Kohala,217
South Kohala,295
South Kohala,159
South Kohala,152
South Kohala,280
South Kohala,89
South Kohala,595
South Kohala,87
South Kohala,192
South Kohala,85
South Kohala,500
South Kohala,350
South Kohala,225
South Kohala,299
South Kohala,179
South Kohala,375
South Kohala,69
South Kohala,215
South Kohala,375
South Kohala,450
South Kohala,265
South Kohala,460
South Kohala,430
South Kohala,430
South Kohala,235
South Kohala,235
South Kohala,185
South Kohala,205
South Kohala,595
South Kohala,99
South Kohala,79
South Kohala,69
South Kohala,165
South Kohala,208
South Kohala,1500
South Kohala,395
South Kohala,279
South Kohala,249
South Kohala,206
South Kohala,83
South Kohala,190
South Kohala,160
South Kohala,239
South Kohala,189
South Kohala,189
South Kohala,206
South Kohala,2000
South Kohala,1650
South Kohala,1100
South Kohala,1000
South Kohala,3556
South Kohala,1500
South Kohala,3950
South Kohala,550
South Kohala,3395
South Kohala,1400
South Kohala,1500
South Kohala,725
South Kohala,700
South Kohala,895
South Kohala,5500
South Kohala,1300
South Kohala,325
South Kohala,2800
South Kohala,206
South Kohala,395
South Kohala,295
South Kohala,3500
South Kohala,1100
South Kohala,750
South Kohala,1800
South Kohala,1600
South Kohala,2000
South Kohala,311
South Kohala,155
South Kohala,149
South Kohala,375
South Kohala,196
South Kohala,295
South Kohala,99
South Kohala,159
South Kohala,699
South Kohala,136
South Kohala,375
South Kohala,1415
South Kohala,175
South Kohala,299
South Kohala,842
South Kohala,272
South Kohala,372
South Kohala,191
South Kohala,250
South Kohala,329
South Kohala,236
South Kohala,190
South Kohala,185
South Kohala,110
South Kohala,265
South Kohala,143
South Kohala,372
South Kohala,516
South Kohala,502
South Kohala,840
South Kohala,408
South Kohala,383
South Kohala,300
South Kohala,408
