neighbourhood,price
Downtown/Civic Center,166
Downtown/Civic Center,135
Downtown/Civic Center,157
Downtown/Civic Center,100
Downtown/Civic Center,541
Downtown/Civic Center,345
Downtown/Civic Center,337
Downtown/Civic Center,65
Downtown/Civic Center,143
Downtown/Civic Center,104
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,176
Downtown/Civic Center,87
Downtown/Civic Center,133
Downtown/Civic Center,211
Downtown/Civic Center,239
Downtown/Civic Center,132
Downtown/Civic Center,137
Downtown/Civic Center,125
Downtown/Civic Center,55
Downtown/Civic Center,50
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,45
Downtown/Civic Center,276
Downtown/Civic Center,235
Downtown/Civic Center,235
Downtown/Civic Center,235
Downtown/Civic Center,235
Downtown/Civic Center,35
Downtown/Civic Center,33
Downtown/Civic Center,35
Downtown/Civic Center,80
Downtown/Civic Center,142
Downtown/Civic Center,195
Downtown/Civic Center,110
Downtown/Civic Center,99
Downtown/Civic Center,99
Downtown/Civic Center,157
Downtown/Civic Center,225
Downtown/Civic Center,99
Downtown/Civic Center,800
Downtown/Civic Center,800
Downtown/Civic Center,149
Downtown/Civic Center,149
Downtown/Civic Center,159
Downtown/Civic Center,119
Downtown/Civic Center,119
Downtown/Civic Center,124
Downtown/Civic Center,124
Downtown/Civic Center,124
Downtown/Civic Center,85
Downtown/Civic Center,196
Downtown/Civic Center,85
Downtown/Civic Center,83
Downtown/Civic Center,99
Downtown/Civic Center,599
Downtown/Civic Center,100
Downtown/Civic Center,80
Downtown/Civic Center,228
Downtown/Civic Center,83
Downtown/Civic Center,282
Downtown/Civic Center,282
Downtown/Civic Center,258
Downtown/Civic Center,248
Downtown/Civic Center,42
Downtown/Civic Center,299
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,9999
Downtown/Civic Center,9999
Downtown/Civic Center,239
Downtown/Civic Center,95
Downtown/Civic Center,37
Downtown/Civic Center,575
Downtown/Civic Center,214
Downtown/Civic Center,100
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,1100
Downtown/Civic Center,850
Downtown/Civic Center,999
Downtown/Civic Center,189
Downtown/Civic Center,279
Downtown/Civic Center,26
Downtown/Civic Center,500
Downtown/Civic Center,125
Downtown/Civic Center,165
Downtown/Civic Center,395
Downtown/Civic Center,65
Downtown/Civic Center,38
Downtown/Civic Center,38
Downtown/Civic Center,128
Downtown/Civic Center,148
Downtown/Civic Center,168
Downtown/Civic Center,168
Downtown/Civic Center,248
Downtown/Civic Center,328
Downtown/Civic Center,140
Downtown/Civic Center,300
Downtown/Civic Center,159
Downtown/Civic Center,78
Downtown/Civic Center,71
Downtown/Civic Center,69
Downtown/Civic Center,59
Downtown/Civic Center,139
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,112
Downtown/Civic Center,140
Downtown/Civic Center,37
Downtown/Civic Center,40
Downtown/Civic Center,63
Downtown/Civic Center,85
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,39
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,65
Downtown/Civic Center,950
Downtown/Civic Center,82
Downtown/Civic Center,159
Downtown/Civic Center,199
Downtown/Civic Center,110
Downtown/Civic Center,7000
Downtown/Civic Center,140
Downtown/Civic Center,213
Downtown/Civic Center,379
Downtown/Civic Center,365
Downtown/Civic Center,150
Downtown/Civic Center,219
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,94
Downtown/Civic Center,77
Downtown/Civic Center,392
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,250
Downtown/Civic Center,157
Downtown/Civic Center,140
Downtown/Civic Center,83
Downtown/Civic Center,365
Downtown/Civic Center,87
Downtown/Civic Center,149
Downtown/Civic Center,162
Downtown/Civic Center,365
Downtown/Civic Center,299
Downtown/Civic Center,120
Downtown/Civic Center,145
Downtown/Civic Center,100
Downtown/Civic Center,66
Downtown/Civic Center,580
Downtown/Civic Center,95
Downtown/Civic Center,339
Downtown/Civic Center,90
Downtown/Civic Center,75
Downtown/Civic Center,349
Downtown/Civic Center,92
Downtown/Civic Center,80
Downtown/Civic Center,80
Downtown/Civic Center,268
Downtown/Civic Center,70
Downtown/Civic Center,278
Downtown/Civic Center,62
Downtown/Civic Center,57
Downtown/Civic Center,410
Downtown/Civic Center,525
Downtown/Civic Center,525
Downtown/Civic Center,149
Downtown/Civic Center,179
Downtown/Civic Center,189
Downtown/Civic Center,525
Downtown/Civic Center,169
Downtown/Civic Center,199
Downtown/Civic Center,179
Downtown/Civic Center,39
Downtown/Civic Center,45
Downtown/Civic Center,105
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,97
Downtown/Civic Center,97
Downtown/Civic Center,142
Downtown/Civic Center,142
Downtown/Civic Center,48
Downtown/Civic Center,110
Downtown/Civic Center,95
Downtown/Civic Center,81
Downtown/Civic Center,79
Downtown/Civic Center,125
Downtown/Civic Center,87
Downtown/Civic Center,102
Downtown/Civic Center,139
Downtown/Civic Center,150
Downtown/Civic Center,86
Downtown/Civic Center,101
