neighbourhood,price
Near North Side,306
Near North Side,179
Near North Side,324
Near North Side,176
Near North Side,1142
Near North Side,1142
Near North Side,125
Near North Side,3070
Near North Side,116
Near North Side,462
Near North Side,75
Near North Side,165
Near North Side,230
Near North Side,103
Near North Side,93
Near North Side,149
Near North Side,299
Near North Side,162
Near North Side,164
Near North Side,98
Near North Side,100
Near North Side,249
Near North Side,101
Near North Side,179
Near North Side,324
Near North Side,734
Near North Side,324
Near North Side,139
Near North Side,201
Near North Side,150
Near North Side,133
Near North Side,114
Near North Side,127
Near North Side,230
Near North Side,228
Near North Side,230
Near North Side,114
Near North Side,233
Near North Side,134
Near North Side,122
Near North Side,164
Near North Side,90
Near North Side,257
Near North Side,118
Near North Side,127
Near North Side,125
Near North Side,117
Near North Side,130
Near North Side,135
Near North Side,260
Near North Side,172
Near North Side,125
Near North Side,135
Near North Side,129
Near North Side,103
Near North Side,90
Oakland,53
Oakland,55
Oakland,63
Oakland,53
Oakland,63
Oakland,85
Oakland,85
Oakland,50
Oakland,106
Oakland,71
Oakland,255
Oakland,60
Oakland,1000
Oakland,95
Oakland,800
Oakland,90
Lincoln Park,65
Lincoln Park,115
Lincoln Park,289
Lincoln Park,112
Lincoln Park,75
Lincoln Park,95
Lincoln Park,279
Lincoln Park,85
Lincoln Park,55
Lincoln Park,115
Lincoln Park,99
Lincoln Park,511
Lincoln Park,110
Lincoln Park,346
Lincoln Park,105
Lincoln Park,401
Lincoln Park,182
Lincoln Park,107
Lincoln Park,140
Lincoln Park,161
Lincoln Park,106
Lincoln Park,124
Lincoln Park,200
Lincoln Park,62
Lincoln Park,89
Lincoln Park,199
Lincoln Park,184
Lincoln Park,164
Lincoln Park,125
Lincoln Park,800
Lincoln Park,105
Lincoln Park,120
Lincoln Park,161
Lincoln Park,185
Lincoln Park,50
Lincoln Park,89
Lincoln Park,174
Lincoln Park,186
Lincoln Park,251
Lincoln Park,117
Lincoln Park,144
Lincoln Park,194
Lincoln Park,196
Lincoln Park,256
Lincoln Park,66
Lincoln Park,49
Lincoln Park,200
Lincoln Park,129
Lincoln Park,200
Lincoln Park,80
Lincoln Park,200
Lincoln Park,101
Lincoln Park,150
Lincoln Park,125
Lincoln Park,269
Lincoln Park,129
Lincoln Park,250
Lincoln Park,102
Lincoln Park,200
Lincoln Park,186
Lincoln Park,50
Lincoln Park,300
Lincoln Park,115
Lincoln Park,49
Lincoln Park,175
Lincoln Park,61
Lincoln Park,200
Lincoln Park,240
Lincoln Park,92
Lincoln Park,164
Lincoln Park,77
Lincoln Park,200
Lincoln Park,154
Lincoln Park,204
Lincoln Park,59
Lincoln Park,619
Lincoln Park,128
Lincoln Park,177
Lincoln Park,200
Lincoln Park,100
Lincoln Park,100
Lincoln Park,112
Lincoln Park,114
Lincoln Park,189
Lincoln Park,96
Lincoln Park,450
Lincoln Park,544
Lincoln Park,667
Lincoln Park,150
Lincoln Park,105
Lincoln Park,193
Lincoln Park,650
Lincoln Park,305
Lincoln Park,111
Lincoln Park,149
Lincoln Park,295
Lincoln Park,59
Lincoln Park,163
Lincoln Park,550
Lincoln Park,46
Lincoln Park,63
Lincoln Park,59
Lincoln Park,50
Lincoln Park,114
Lincoln Park,75
Lincoln Park,137
Lincoln Park,80
Lincoln Park,21
Lincoln Park,75
Lincoln Park,676
Lincoln Park,80
Lincoln Park,111
Lincoln Park,499
Lincoln Park,274
Lincoln Park,450
Lincoln Park,174
Lincoln Park,175
Lincoln Park,153
Lincoln Park,132
Lincoln Park,67
Lincoln Park,139
Lincoln Park,314
Lincoln Park,187
Lincoln Park,66
Lincoln Park,38
Lincoln Park,95
Lincoln Park,145
Lincoln Park,407
Lincoln Park,140
Lincoln Park,250
Lincoln Park,149
Lincoln Park,75
Lincoln Park,650
Lincoln Park,159
Lincoln Park,266
Lincoln Park,222
Lincoln Park,153
Lincoln Park,112
Lincoln Park,107
Lincoln Park,120
Lincoln Park,84
Lincoln Park,600
Lincoln Park,250
Lincoln Park,58
Lincoln Park,156
Lincoln Park,161
Lincoln Park,60
Lincoln Park,250
Lincoln Park,249
Lincoln Park,125
Lincoln Park,443
