id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
297561,Torrance,33.81264,-118.38885,Private room,119,365,30
298258,Venice,33.9919,-118.47502,Entire home/apt,354,364,30
298259,Mar Vista,34.00011,-118.44708999999999,Entire home/apt,145,242,1
298364,Palms,34.02603,-118.40528,Private room,70,364,30
299876,Echo Park,34.089929999999995,-118.24882,Entire home/apt,106,278,31
300311,Harvard Heights,34.04704,-118.31218,Private room,65,365,30
300323,Harvard Heights,34.0463,-118.31246999999999,Shared room,35,2,30
300329,Harvard Heights,34.046459999999996,-118.31221000000001,Shared room,40,365,30
300343,Arlington Heights,34.04616,-118.31336999999999,Private room,65,365,30
300371,Arlington Heights,34.04703,-118.31343000000001,Shared room,35,365,30
300407,Arlington Heights,34.04572,-118.31397,Shared room,35,365,30
300476,Venice,34.00029,-118.46221000000001,Private room,50,342,30
305478,Mid-City,34.037409999999994,-118.33337,Entire home/apt,95,152,3
308524,Silver Lake,34.09325,-118.27591000000001,Entire home/apt,125,90,30
308582,Arlington Heights,34.04611,-118.31318999999999,Shared room,35,365,30
308584,Harvard Heights,34.04714,-118.3121,Shared room,35,365,31
310448,Silver Lake,34.10168,-118.25945,Private room,69,282,30
311176,Leimert Park,34.00918,-118.33243999999999,Entire home/apt,150,356,3
312387,Broadway-Manchester,33.92508,-118.2704,Entire home/apt,185,350,3
317261,Sawtelle,34.03937,-118.45194,Private room,120,344,30
320747,Hermosa Beach,33.87065,-118.39631999999999,Entire home/apt,147,0,30
321051,View Park-Windsor Hills,33.99125,-118.34835,Entire home/apt,118,327,30
321179,East Hollywood,34.08885,-118.28573999999999,Entire home/apt,175,0,30
323093,Unincorporated Santa Monica Mountains,34.08117,-118.64636999999999,Entire home/apt,375,364,1
324969,Carthay,34.057359999999996,-118.36485,Private room,64,89,30
326787,Hollywood,34.100390000000004,-118.35361999999999,Private room,110,364,30
327934,North Hollywood,34.1609,-118.37236999999999,Private room,59,0,30
328989,Beverly Grove,34.0652,-118.36176999999999,Entire home/apt,308,89,30
329059,Culver City,34.03132,-118.37685,Entire home/apt,150,137,3
331450,Santa Monica,34.03727,-118.49425,Entire home/apt,1100,365,30
336043,Atwater Village,34.12175,-118.26315,Entire home/apt,170,118,14
337928,Fairfax,34.0851,-118.35386000000001,Entire home/apt,114,365,30
338111,Fairfax,34.07781,-118.35713999999999,Entire home/apt,111,345,30
339123,Hollywood,34.09572,-118.34555,Private room,69,0,2
345502,Mid-City,34.04643,-118.35883999999999,Entire home/apt,99,254,30
346756,Santa Monica,34.02442,-118.49405,Entire home/apt,135,330,31
347925,Silver Lake,34.09394,-118.28076999999999,Entire home/apt,240,0,30
347955,Hancock Park,34.077459999999995,-118.32683,Entire home/apt,125,344,1
348922,Carthay,34.05722,-118.36652,Private room,38,365,60
350634,El Segundo,33.91961,-118.42146000000001,Entire home/apt,98,208,2
350756,Hancock Park,34.06561,-118.34183999999999,Private room,67,0,30
354281,Long Beach,33.76214,-118.12581999999999,Private room,106,314,2
356290,Santa Monica,34.00387,-118.47778000000001,Entire home/apt,145,161,31
357323,Echo Park,34.08115,-118.25549,Entire home/apt,130,281,30
357488,West Hollywood,34.09,-118.37866000000001,Entire home/apt,149,348,7
357690,Pasadena,34.16271,-118.10708999999999,Private room,78,365,2
358174,Carson,33.83171,-118.25119,Private room,55,272,3
358575,Echo Park,34.0899,-118.24989,Entire home/apt,160,275,30
359854,Mid-Wilshire,34.05489,-118.36397,Private room,95,344,30
359963,Malibu,34.0382,-118.64735,Entire home/apt,787,2,2
360147,Echo Park,34.07443,-118.25208,Entire home/apt,100,0,30
361703,West Hollywood,34.09182,-118.3773,Private room,75,356,1
365635,Hollywood,34.09505,-118.35053,Entire home/apt,125,0,30
366764,Inglewood,33.97703,-118.3623,Private room,100,363,1
371373,Venice,33.99138,-118.47776999999999,Entire home/apt,319,0,30
371574,Echo Park,34.09081,-118.24558999999999,Entire home/apt,69,0,31
373515,Koreatown,34.05576,-118.3198,Private room,150,0,32
374590,Silver Lake,34.09437,-118.27429,Entire home/apt,343,343,6
374879,Fairfax,34.082809999999995,-118.35045,Entire home/apt,69,253,31
375882,Los Feliz,34.10816,-118.28851,Entire home/apt,120,0,30
376740,Hermosa Beach,33.85608,-118.39731,Private room,99,150,3
377271,Mid-Wilshire,34.06673,-118.34946000000001,Entire home/apt,175,359,30
379471,Fairfax,34.08405,-118.3612,Entire home/apt,395,138,2
